Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
41721428,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,"Goggins, David",,"=""""","=""""",5,4.36,Lioncrest Publishing,Kindle Edition,366,2018,2018,,2019/05/23,,,read,,,,1,0
35959613,How to American: An Immigrant's Guide to Disappointing Your Parents,Jimmy O. Yang,"Yang, Jimmy O.",,"=""0306903490""","=""9780306903496""",4,4.00,Da Capo Press,Hardcover,240,2018,2018,,2019/05/23,,,read,,,,1,0
37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John",,"=""""","=""""",4,4.41,Knopf,Hardcover,339,2018,2018,,2019/05/23,,,read,,,,1,0
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""""","=""""",5,4.08,Ballantine Books,Kindle Edition,466,2012,1990,,2019/05/23,,,read,,,,1,0
1330324,"Sea of Poppies (Ibis Trilogy, #1)",Amitav Ghosh,"Ghosh, Amitav",,"=""071956896X""","=""9780719568961""",4,3.97,John Murray Publisher,Paperback,513,2008,2008,,2019/05/23,,,read,,,,1,0
857333,The Art of Learning: A Journey in the Pursuit of Excellence,Josh Waitzkin,"Waitzkin, Josh",,"=""0743277457""","=""9780743277457""",4,4.04,Free Press,Hardcover,265,2007,2007,,2019/05/23,,,read,,,,1,0
25776132,The Brain: The Story of You,David Eagleman,"Eagleman, David",,"=""1101870532""","=""9781101870532""",3,4.26,Pantheon,Hardcover,224,2015,2015,,2019/05/23,,,read,,,,1,0
34237826,Grant,Ron Chernow,"Chernow, Ron",,"=""159420487X""","=""9781594204876""",5,4.48,Penguin Press ,Hardcover,1074,2017,2017,,2019/05/23,,,read,,,,1,0
570172,The Brain that Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,Norman Doidge,"Doidge, Norman",,"=""067003830X""","=""9780670038305""",4,4.20,Viking,Hardcover,427,2007,2007,,2019/05/23,,,read,,,,1,0
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",4,4.19,Grand Central Publishing,Hardcover,296,2016,2016,,2019/05/23,,,read,,,,1,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",2,4.02,Vintage Books,Paperback,296,2000,1987,,2019/05/23,,,read,,,,1,0
588138,The Hero With a Thousand Faces,Joseph Campbell,"Campbell, Joseph",,"=""0691017840""","=""9780691017846""",3,4.14,Princeton University Press,Paperback,416,1972,1949,,2019/05/23,,,read,,,,1,0
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",5,4.65,Tor Books,Hardcover,1007,2010,2010,,2019/05/23,,,read,,,,1,0
22535480,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,"=""0062301268""","=""9780062301260""",5,4.20,Ecco,ebook,416,2015,2015,,2015/06/12,,,read,,,,1,0
22363362,"Bardot, Deneuve and Fonda: The Memoirs of Roger Vadim",Roger Vadim,"Vadim, Roger",Melinda Porter,"=""""","=""""",5,3.77,George Weidenfeld and Nicholson Ltd in UK,Mass Market Paperback,352,1986,1986,,2015/06/12,,,read,,,,1,0
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",3,4.23,Del Rey Books,Mass Market Paperback,216,2005,1979,,2015/06/12,,,read,,,,1,0
11855398,Start It Up: Why Running Your Own Business is Easier Than You Think,Luke    Johnson,"Johnson, Luke",,"=""0670919411""","=""9780670919413""",2,3.45,Penguin Global,Paperback,241,2012,2011,,2015/06/13,,,read,,,,1,0
9439303,Life,Keith Richards,"Richards, Keith",,"=""0297854399""","=""9780297854395""",2,3.88,Weidenfeld & Nicolson,Hardcover,564,2010,2010,,2015/06/12,,,read,,,,1,0
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,"Lewis, Michael",,"=""0393324818""","=""9780393324815""",3,4.26,W. W. Norton & Company,Paperback,317,2004,2003,,2015/06/12,,,read,,,,1,0
817791,The Blind Side,Michael   Lewis,"Lewis, Michael",,"=""0393330478""","=""9780393330472""",3,4.17,W. W. Norton & Company,Paperback,339,2007,2006,,2015/06/12,,,read,,,,1,0
149267,The Stand,Stephen King,"King, Stephen",Bernie Wrightson,"=""""","=""""",3,4.34,Doubleday Books,Hardcover,1152,1990,1978,,2015/06/12,,,read,,,,1,0
13589182,Mastery,Robert Greene,"Greene, Robert",,"=""0670024961""","=""9780670024964""",3,4.26,Viking,Hardcover,318,2012,2012,,2015/06/12,,,read,,,,1,0
79424,"The Way of the Superior Man: A Spiritual Guide to Mastering the Challenges of Women, Work, and Sexual Desire",David Deida,"Deida, David",,"=""1591792576""","=""9781591792574""",5,4.06,Sounds True,Paperback,207,2004,1997,,2015/06/12,,,read,,,,1,0
7148931,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",Timothy Ferriss,"Ferriss, Timothy",,"=""030746363X""","=""9780307463630""",4,3.73,Harmony,Hardcover,571,2010,2000,,2015/06/12,,,read,,,,1,0
2279,Truman,David McCullough,"McCullough, David",,"=""0671869205""","=""9780671869205""",3,4.14,Simon  Schuster,Paperback,1120,1993,1992,,2015/06/12,,,read,,,,1,0
10884,Einstein: His Life and Universe,Walter Isaacson,"Isaacson, Walter",,"=""0743264738""","=""9780743264730""",3,4.16,Simon & Schuster,Hardcover,675,2007,2007,,2015/06/12,,,read,,,,1,0
8034188,Where Good Ideas Come From: The Natural History of Innovation,Steven Johnson,"Johnson, Steven",,"=""1594487715""","=""9781594487712""",5,4.00,Riverhead Books,Hardcover,326,2010,2010,,2015/06/12,,,read,,,,1,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",3,4.15,Knopf,Paperback,607,1997,1994,,2015/06/12,,,read,,,,1,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",3,4.14,Vintage International,Paperback,467,2006,2002,,2015/06/12,,,read,,,,1,0
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",4,3.94,Knopf,Hardcover,925,2011,2009,,2015/06/12,,,read,,,,1,0
6986632,The Greatest Trade Ever: The Behind-the-Scenes Story of How John Paulson Defied Wall Street and Made Financial History,Gregory Zuckerman,"Zuckerman, Gregory",,"=""0385529910""","=""9780385529914""",4,4.06,Crown Business,Hardcover,304,2009,2009,,2015/06/12,,,read,,,,1,0
222146,Masters of Doom: How Two Guys Created an Empire and Transformed Pop Culture,David Kushner,"Kushner, David",,"=""0812972155""","=""9780812972153""",4,4.29,Random House Trade Paperbacks,Paperback,339,2004,2003,,2015/06/12,,,read,,,,1,0
46654,"The Foundation Trilogy (Foundation, #1-3)",Isaac Asimov,"Asimov, Isaac",,"=""0380508567""","=""9780380508563""",5,4.41,,Mass Market Paperback,679,1974,1953,,2015/06/12,,,read,,,,1,0
18050143,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,"Thiel, Peter",Blake  Masters,"=""0804139296""","=""9780804139298""",4,4.18,Currency,Hardcover,195,2014,2014,,2015/06/12,,,read,,,,1,0
8032112,The Big Short: Inside the Doomsday Machine,Michael   Lewis,"Lewis, Michael",,"=""0393338827""","=""9780393338829""",5,4.29,W. W. Norton & Company,Paperback,291,2011,2010,,2015/06/12,,,read,,,,1,0
17986421,The New New Thing: A Silicon Valley Story,Michael   Lewis,"Lewis, Michael",,"=""0393347818""","=""9780393347814""",5,3.75,W. W. Norton & Company,Paperback,349,2014,1999,,2015/06/12,,,read,,,,1,0
8255917,Washington: A Life,Ron Chernow,"Chernow, Ron",,"=""1594202664""","=""9781594202667""",5,4.13,Penguin Press,Hardcover,904,2010,2010,,2015/06/12,,,read,,,,1,0
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,"Goodwin, Doris Kearns",,"=""""","=""""",4,4.27,Simon & Schuster,Paperback,916,2006,2005,,2015/06/12,,,read,,,,1,0
2203,John Adams,David McCullough,"McCullough, David",,"=""0743223136""","=""9780743223133""",4,4.07,Simon & Schuster Paperbacks,Paperback,751,2001,2001,,2015/06/12,,,read,,,,1,0
